purchase_value,age,class,hour_of_day,time_diff,source_Ads,source_Direct,source_SEO,browser_Chrome,browser_FireFox,browser_IE,browser_Opera,browser_Safari,sex_F,sex_M
30.0,35.0,0.0,15.0,8330295.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31.0,29.0,0.0,23.0,780187.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31.0,29.0,0.0,5.0,5119317.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45.0,44.0,0.0,16.0,8761748.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,45.0,0.0,22.0,1250861.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,38.0,0.0,8.0,5957248.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
58.0,27.0,0.0,11.0,8284539.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,23.0,0.0,21.0,813448.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
89.0,36.0,0.0,7.0,9718532.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
44.0,50.0,0.0,6.0,3985424.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
21.0,27.0,0.0,7.0,5841246.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
58.0,34.0,0.0,18.0,3967748.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,32.0,0.0,9.0,4804825.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
63.0,53.0,0.0,1.0,1259858.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16.0,40.0,0.0,0.0,1445009.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,25.0,0.0,9.0,1740628.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,37.0,0.0,2.0,4327691.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
69.0,19.0,0.0,9.0,8269621.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,33.0,0.0,9.0,368377.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,37.0,0.0,4.0,430822.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,31.0,0.0,5.0,5717618.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,27.0,0.0,17.0,4168243.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,37.0,0.0,1.0,7947734.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,37.0,0.0,20.0,6398033.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,46.0,0.0,6.0,3668988.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,36.0,0.0,6.0,3115219.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,46.0,0.0,7.0,1380909.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,29.0,0.0,17.0,1420706.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,36.0,0.0,2.0,9725729.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
93.0,20.0,0.0,6.0,1325574.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39.0,34.0,0.0,11.0,1180228.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11.0,24.0,0.0,18.0,7625897.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,46.0,0.0,23.0,6903971.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
63.0,36.0,0.0,2.0,10275598.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
63.0,32.0,0.0,12.0,6026638.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50.0,21.0,0.0,23.0,3591987.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
64.0,33.0,0.0,20.0,9352275.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55.0,33.0,0.0,15.0,2889141.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
76.0,42.0,0.0,23.0,4756501.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,30.0,0.0,9.0,7685043.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19.0,37.0,0.0,9.0,7761064.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
45.0,43.0,0.0,14.0,6185094.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,26.0,0.0,1.0,6035094.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
87.0,21.0,0.0,14.0,3719306.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45.0,34.0,0.0,21.0,7726481.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
47.0,45.0,0.0,22.0,7642679.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
69.0,41.0,0.0,10.0,6820647.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10.0,38.0,0.0,3.0,4495031.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,47.0,0.0,6.0,2726994.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,19.0,0.0,13.0,4860707.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22.0,37.0,0.0,13.0,2603422.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
18.0,35.0,0.0,12.0,7086027.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
62.0,47.0,0.0,23.0,6746028.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,38.0,0.0,16.0,2061074.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,44.0,0.0,15.0,2410711.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,34.0,0.0,19.0,9042127.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54.0,18.0,0.0,5.0,6642166.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,37.0,0.0,15.0,3921056.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47.0,40.0,0.0,10.0,8604639.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,25.0,0.0,15.0,2489480.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,32.0,0.0,17.0,1653364.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50.0,35.0,0.0,19.0,509118.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,28.0,0.0,0.0,3026490.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,23.0,0.0,2.0,10366437.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,22.0,0.0,6.0,5808537.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,19.0,0.0,20.0,4414603.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53.0,29.0,0.0,20.0,4853816.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
47.0,45.0,0.0,3.0,3765717.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
47.0,29.0,0.0,11.0,556525.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,41.0,0.0,10.0,7649058.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,24.0,0.0,2.0,7035796.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,26.0,0.0,15.0,5982270.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,35.0,0.0,2.0,3984778.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,36.0,0.0,8.0,138292.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,34.0,0.0,20.0,7132140.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27.0,42.0,0.0,1.0,3778606.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,24.0,0.0,13.0,3689447.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60.0,25.0,0.0,5.0,8450115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
36.0,40.0,0.0,12.0,9289738.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,48.0,0.0,3.0,5646597.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,26.0,0.0,13.0,1065592.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
39.0,27.0,0.0,11.0,1098178.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,43.0,0.0,9.0,5748014.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63.0,29.0,0.0,21.0,9551449.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60.0,24.0,0.0,14.0,9622734.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,45.0,0.0,11.0,6386782.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,21.0,0.0,19.0,2626617.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29.0,28.0,0.0,1.0,5654731.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,38.0,0.0,12.0,9982628.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.0,22.0,0.0,14.0,2064935.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,27.0,0.0,4.0,4513902.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,36.0,0.0,7.0,10164215.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42.0,31.0,0.0,2.0,9021282.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
62.0,38.0,0.0,15.0,7468008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
27.0,35.0,0.0,22.0,9840329.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43.0,37.0,0.0,8.0,8530989.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.0,46.0,0.0,2.0,6801649.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,32.0,0.0,20.0,3862709.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12.0,32.0,0.0,13.0,7711980.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48.0,41.0,0.0,4.0,1139480.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
61.0,24.0,0.0,21.0,7950853.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,36.0,0.0,12.0,824256.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,50.0,0.0,1.0,951491.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
53.0,24.0,0.0,1.0,2593535.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
57.0,30.0,0.0,9.0,3635654.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
29.0,47.0,0.0,22.0,9108963.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,31.0,0.0,4.0,9029535.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
83.0,38.0,0.0,0.0,5898708.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21.0,28.0,0.0,23.0,1170085.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,19.0,0.0,9.0,273039.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,32.0,0.0,17.0,9076328.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18.0,31.0,0.0,7.0,9649497.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
40.0,29.0,0.0,8.0,134992.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18.0,29.0,0.0,13.0,3942368.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43.0,27.0,0.0,0.0,611818.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39.0,27.0,0.0,16.0,9955022.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,23.0,0.0,9.0,3596283.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,49.0,0.0,11.0,2382616.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,36.0,0.0,13.0,4069965.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
56.0,21.0,0.0,11.0,7073477.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51.0,36.0,0.0,12.0,8522960.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,44.0,0.0,5.0,5619555.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
75.0,36.0,0.0,9.0,3643886.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
61.0,19.0,0.0,6.0,5460461.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60.0,26.0,0.0,15.0,2038734.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
42.0,34.0,0.0,17.0,5189998.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32.0,34.0,0.0,0.0,1951964.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,18.0,0.0,8.0,3741748.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21.0,31.0,0.0,21.0,8137510.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,24.0,0.0,5.0,8593622.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60.0,35.0,0.0,4.0,2811993.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,30.0,0.0,7.0,4408955.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,31.0,0.0,12.0,7842236.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
40.0,31.0,0.0,17.0,8984046.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
56.0,34.0,0.0,10.0,3752753.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,34.0,0.0,0.0,2187894.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
40.0,19.0,0.0,3.0,7042104.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,30.0,0.0,1.0,6476647.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
69.0,44.0,0.0,13.0,7541461.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19.0,34.0,0.0,7.0,1600226.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13.0,41.0,0.0,23.0,8379644.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,43.0,0.0,0.0,8337114.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,26.0,0.0,2.0,700551.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
21.0,23.0,0.0,3.0,1098316.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,39.0,0.0,23.0,2465290.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,30.0,0.0,10.0,6087537.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20.0,26.0,0.0,22.0,2962782.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,33.0,0.0,16.0,1054296.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
61.0,39.0,0.0,9.0,3969548.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44.0,46.0,0.0,14.0,8709377.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47.0,46.0,0.0,9.0,4640848.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,45.0,0.0,15.0,1596570.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.0,31.0,0.0,3.0,9424098.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
56.0,34.0,0.0,11.0,408634.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51.0,40.0,0.0,10.0,8458215.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31.0,40.0,0.0,20.0,7539632.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19.0,30.0,0.0,8.0,3407229.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,23.0,0.0,12.0,8627661.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,18.0,0.0,4.0,4447865.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,30.0,0.0,8.0,264456.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,25.0,0.0,9.0,5414393.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,43.0,0.0,17.0,4655671.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
39.0,47.0,0.0,0.0,5057428.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50.0,38.0,0.0,7.0,10270096.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,31.0,0.0,20.0,5380661.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,49.0,0.0,22.0,1711578.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,26.0,0.0,12.0,2996796.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35.0,34.0,0.0,22.0,8287659.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22.0,38.0,0.0,0.0,6326975.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.0,32.0,0.0,2.0,5134584.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
83.0,29.0,0.0,10.0,748513.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36.0,61.0,0.0,13.0,9588451.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
57.0,26.0,0.0,18.0,1573761.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
50.0,32.0,0.0,6.0,2258102.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
39.0,27.0,0.0,16.0,2787200.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
67.0,33.0,0.0,2.0,7988102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
27.0,40.0,0.0,19.0,6300370.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,35.0,0.0,5.0,2525355.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,26.0,0.0,4.0,2647219.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
39.0,32.0,0.0,1.0,612098.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,20.0,0.0,21.0,8135575.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11.0,30.0,0.0,20.0,7463423.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,35.0,0.0,14.0,9602326.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,25.0,0.0,19.0,674807.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
26.0,47.0,0.0,3.0,4946837.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,29.0,0.0,21.0,821910.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10.0,28.0,0.0,14.0,6410528.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,34.0,0.0,1.0,1910173.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12.0,33.0,0.0,20.0,10347531.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
68.0,25.0,0.0,2.0,3667323.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,19.0,0.0,2.0,1687470.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
63.0,25.0,0.0,21.0,7637869.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,28.0,0.0,14.0,8144227.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,26.0,0.0,9.0,10204057.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
38.0,40.0,0.0,8.0,5769377.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33.0,32.0,0.0,16.0,2749210.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,23.0,0.0,12.0,1440713.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16.0,44.0,0.0,13.0,9756809.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47.0,38.0,0.0,3.0,3719574.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,26.0,0.0,14.0,10071327.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
69.0,34.0,0.0,13.0,2672731.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24.0,18.0,0.0,5.0,8036799.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
70.0,43.0,0.0,15.0,4113324.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,30.0,0.0,22.0,256587.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36.0,37.0,0.0,14.0,1764651.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,48.0,0.0,15.0,7407253.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44.0,25.0,0.0,17.0,1881076.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,36.0,0.0,8.0,9312448.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
82.0,40.0,0.0,4.0,930224.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49.0,38.0,0.0,10.0,8876291.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51.0,32.0,0.0,4.0,4062854.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
79.0,27.0,0.0,13.0,5868018.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
60.0,31.0,0.0,7.0,8393117.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.0,40.0,0.0,17.0,246884.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,21.0,0.0,5.0,9518139.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,21.0,0.0,23.0,8883659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20.0,41.0,0.0,18.0,6400824.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
58.0,33.0,0.0,22.0,1129528.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.0,40.0,0.0,1.0,5531035.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,26.0,0.0,1.0,5203912.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32.0,51.0,0.0,17.0,5203194.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,37.0,0.0,12.0,9069783.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47.0,43.0,0.0,11.0,8477469.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27.0,30.0,0.0,17.0,1944565.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
